,timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,id,mac-addr
2349,0,9891,470237,12474,0,462,0,0,0,w4,
2350,0,3353,117175,3357,0,37,0,0,0,w4,
2351,0,2119,117588,3355,0,77,0,0,0,w4,
2352,0,2492,116917,2849,0,302,0,0,0,w4,
2353,0,1926,118554,2912,0,44,0,0,0,w4,
2354,0,10035,473951,12480,0,469,0,0,0,w4,
2355,0,3410,118095,3357,0,38,0,0,0,w4,
2356,0,2150,118526,3358,0,78,0,0,0,w4,
2357,0,2531,117818,2849,0,307,0,0,0,w4,
2358,0,1944,119511,2915,0,44,0,0,0,w4,
2359,0,10187,477663,12485,0,474,0,0,0,w4,
2360,0,3456,119032,3357,0,38,0,0,0,w4,
2361,0,2180,119462,3362,0,78,0,0,0,w4,
2362,0,2567,118724,2849,0,312,0,0,0,w4,
2363,0,1982,120444,2915,0,44,0,0,0,w4,
2364,0,10342,481273,12489,0,482,0,0,0,w4,
2365,0,3480,119969,3357,0,40,0,0,0,w4,
2366,0,2241,120318,3365,0,78,0,0,0,w4,
2367,0,2593,119655,2849,0,317,0,0,0,w4,
2368,0,2027,121330,2917,0,45,0,0,0,w4,
2369,0,10418,485117,12493,0,486,0,0,0,w4,
2370,0,3503,120934,3357,0,40,0,0,0,w4,
2371,0,2257,121282,3368,0,79,0,0,0,w4,
2372,0,2620,120590,2849,0,320,0,0,0,w4,
2373,0,2037,122310,2917,0,46,0,0,0,w4,
2374,0,10561,488851,12497,0,492,0,0,0,w4,
2375,0,3558,121858,3357,0,40,0,0,0,w4,
2376,0,2297,122216,3372,0,80,0,0,0,w4,
2377,0,2654,121496,2849,0,324,0,0,0,w4,
2378,0,2051,123279,2917,0,46,0,0,0,w4,
2379,0,10704,492562,12510,0,500,0,0,0,w4,
2380,0,3606,122793,3357,0,40,0,0,0,w4,
2381,0,2326,123157,3372,0,83,0,0,0,w4,
2382,0,2693,122398,2849,0,328,0,0,0,w4,
2383,0,2079,124212,2930,0,48,0,0,0,w4,
2384,0,10850,496292,12516,0,505,0,0,0,w4,
2385,0,3647,123734,3357,0,40,0,0,0,w4,
2386,0,2360,124100,3372,0,84,0,0,0,w4,
2387,0,2745,123288,2849,0,332,0,0,0,w4,
2388,0,2097,125168,2936,0,48,0,0,0,w4,
2389,0,10983,500025,12518,0,510,0,0,0,w4,
2390,0,3693,124667,3357,0,40,0,0,0,w4,
2391,0,2392,125043,3372,0,84,0,0,0,w4,
2392,0,2776,124194,2849,0,336,0,0,0,w4,
2393,0,2120,126119,2938,0,49,0,0,0,w4,
2394,0,11123,503766,12522,0,515,0,0,0,w4,
2395,0,3752,125588,3357,0,40,0,0,0,w4,
2396,0,2420,125995,3372,0,84,0,0,0,w4,
2397,0,2788,125133,2849,0,340,0,0,0,w4,
2398,0,2162,127048,2942,0,49,0,0,0,w4,
2399,0,11270,507483,12530,0,517,0,0,0,w4,
2400,0,3793,126533,3357,0,40,0,0,0,w4,
2401,0,2460,126925,3377,0,84,0,0,0,w4,
2402,0,2824,126037,2849,0,342,0,0,0,w4,
2403,0,2193,127987,2946,0,49,0,0,0,w4,
2404,0,11444,511123,12533,0,528,0,0,0,w4,
2405,0,3876,127411,3357,0,41,0,0,0,w4,
2406,0,2481,127873,3380,0,85,0,0,0,w4,
2407,0,2874,126917,2849,0,352,0,0,0,w4,
2408,0,2212,128921,2946,0,49,0,0,0,w4,
2409,0,11549,514851,12536,0,534,0,0,0,w4,
2410,0,3907,128334,3357,0,41,0,0,0,w4,
2411,0,2517,128771,3383,0,86,0,0,0,w4,
2412,0,2890,127874,2849,0,354,0,0,0,w4,
2413,0,2234,129871,2946,0,51,0,0,0,w4,
2414,0,11626,518679,12539,0,536,0,0,0,w4,
2415,0,3934,129285,3360,0,42,0,0,0,w4,
2416,0,2530,129731,3383,0,86,0,0,0,w4,
2417,0,2923,128809,2849,0,356,0,0,0,w4,
2418,0,2238,130853,2946,0,51,0,0,0,w4,
2419,0,11709,522479,12542,0,540,0,0,0,w4,
2420,0,3961,130239,3363,0,43,0,0,0,w4,
2421,0,2539,130701,3383,0,86,0,0,0,w4,
2422,0,2960,129728,2849,0,358,0,0,0,w4,
2423,0,2247,131809,2946,0,51,0,0,0,w4,
2424,0,11857,526185,12545,0,547,0,0,0,w4,
2425,0,4014,131165,3363,0,43,0,0,0,w4,
2426,0,2574,131633,3383,0,88,0,0,0,w4,
2427,0,3002,130622,2852,0,363,0,0,0,w4,
2428,0,2265,132764,2946,0,53,0,0,0,w4,
2429,0,12002,529909,12550,0,554,0,0,0,w4,
2430,0,4061,132099,3365,0,43,0,0,0,w4,
2431,0,2599,132583,3383,0,88,0,0,0,w4,
2432,0,3050,131510,2854,0,370,0,0,0,w4,
2433,0,2291,133717,2946,0,53,0,0,0,w4,
2434,0,12148,533639,12552,0,562,0,0,0,w4,
2435,0,4111,133030,3367,0,43,0,0,0,w4,
2436,0,2643,133507,3383,0,88,0,0,0,w4,
2437,0,3074,132435,2854,0,376,0,0,0,w4,
2438,0,2318,134665,2946,0,54,0,0,0,w4,
2439,0,12292,537365,12552,0,568,0,0,0,w4,
2440,0,4167,133956,3367,0,43,0,0,0,w4,
2441,0,2661,134467,3383,0,88,0,0,0,w4,
2442,0,3110,133339,2854,0,382,0,0,0,w4,
2443,0,2352,135601,2946,0,54,0,0,0,w4,
2444,0,12478,541001,12554,0,578,0,0,0,w4,
2445,0,4235,134863,3370,0,44,0,0,0,w4,
