gpstime,lat,lon,speed,alt,ap1Dist,ap1DeltaX,ap1DeltaY,ap2Dist,ap2DeltaX,ap2DeltaY,ap3Dist,ap3DeltaX,ap3DeltaY,ap4Dist,ap4DeltaX,ap4DeltaY
1548780505,41.178430983,-8.595101167000001,0.0,142.0,23.33024736606745,22.16447944251535,-7.282646899935724,23.33024736606745,22.16447944251535,-7.282646899935724,77.02616962090639,76.22969684297111,-11.048793517603858,77.02616962090639,76.22969684297111,-11.048793517603858
1548780506,41.178430967,-8.595101167000001,0.0,142.0,23.33066540244039,22.164479447929722,-7.283985976638651,23.33066540244039,22.164479447929722,-7.283985976638651,77.02636172146045,76.22969686159261,-11.050132594306783,77.02636172146045,76.22969686159261,-11.050132594306783
1548780508,41.178430883000004,-8.595101167000001,0.0,142.0,23.332861230969225,22.16447947635519,-7.291016128145052,23.332861230969225,22.16447947635519,-7.291016128145052,77.02737062326179,76.22969695935555,-11.05716274581317,77.02737062326179,76.22969695935555,-11.05716274581317
1548780508,41.178430883000004,-8.595101167000001,0.0,142.0,23.332861230969225,22.16447947635519,-7.291016128145052,23.332861230969225,22.16447947635519,-7.291016128145052,77.02737062326179,76.22969695935555,-11.05716274581317,77.02737062326179,76.22969695935555,-11.05716274581317
1548780510,41.178430833,-8.595101233,0.0,142.0,23.32892244981739,22.158955802458227,-7.295200742849177,23.32892244981739,22.158955802458227,-7.295200742849177,77.02250502721648,76.22417332673098,-11.06134736051729,77.02250502721648,76.22417332673098,-11.06134736051729
1548780510,41.178430833,-8.595101233,0.0,142.0,23.32892244981739,22.158955802458227,-7.295200742849177,23.32892244981739,22.158955802458227,-7.295200742849177,77.02250502721648,76.22417332673098,-11.06134736051729,77.02250502721648,76.22417332673098,-11.06134736051729
1548780511,41.178430833,-8.595101283,0.0,142.0,23.32494773961828,22.154771188049835,-7.295200742849177,23.32494773961828,22.154771188049835,-7.295200742849177,77.01836379668096,76.21998871232263,-11.06134736051729,77.01836379668096,76.21998871232263,-11.06134736051729
1548780512,41.178430833,-8.595101317000001,0.0,142.0,23.32224497857773,22.15192565019861,-7.295200742849177,23.32224497857773,22.15192565019861,-7.295200742849177,77.01554776254252,76.21714317447145,-11.06134736051729,77.01554776254252,76.21714317447145,-11.06134736051729
1548780513,41.178430817,-8.59510135,0.0,142.0,23.320040690848995,22.149163810200797,-7.296539819555173,23.320040690848995,22.149163810200797,-7.296539819555173,77.0130069073087,76.21438134768083,-11.062686437223283,77.0130069073087,76.21438134768083,-11.062686437223283
1548780514,41.178430783,-8.595101383,0.0,142.0,23.318308128729804,22.146401976287848,-7.29938535696183,23.318308128729804,22.146401976287848,-7.29938535696183,77.01068254724369,76.21161954183306,-11.065531974629932,77.01068254724369,76.21161954183306,-11.065531974629932
1548780515,41.178430783,-8.595101417,0.0,142.0,23.31560561943462,22.143556438434448,-7.29938535696183,23.31560561943462,22.143556438434448,-7.29938535696183,77.0078665414671,76.20877400397971,-11.065531974629932,77.0078665414671,76.20877400397971,-11.065531974629932
1548780517,41.178430833,-8.595101467000001,0.0,141.9,23.31032143885703,22.13937180712211,-7.295200742849177,23.31032143885703,22.13937180712211,-7.295200742849177,77.00312410879397,76.20458933139511,-11.06134736051729,77.00312410879397,76.20458933139511,-11.06134736051729
1548780518,41.178430866999996,-8.595101517,0.0,141.9,23.305456532495512,22.13518718137205,-7.292355205444694,23.305456532495512,22.13518718137205,-7.292355205444694,76.99857415444473,76.20040467757993,-11.05850182311281,76.99857415444473,76.20040467757993,-11.05850182311281
1548780519,41.178430933,-8.595101567,0.0,141.9,23.29975399177448,22.131002544665268,-7.286831514038791,23.29975399177448,22.131002544665268,-7.286831514038791,76.99363973180225,76.19621998639374,-11.052978131706919,76.99363973180225,76.19621998639374,-11.052978131706919
1548780520,41.178430983,-8.5951016,0.0,141.9,23.29582217981397,22.128240682368787,-7.282646899935724,23.29582217981397,22.128240682368787,-7.282646899935724,76.99030582774634,76.193458082825,-11.048793517603858,76.99030582774634,76.193458082825,-11.048793517603858
1548780522,41.178431167,-8.595101733,0.0,141.9,23.28043755324989,22.11710954603682,-7.267247519064899,23.28043755324989,22.11710954603682,-7.267247519064899,76.97708113702578,76.18232679461109,-11.03339413673306,76.97708113702578,76.18232679461109,-11.03339413673306
1548780522,41.178431167,-8.595101733,0.0,141.9,23.28043755324989,22.11710954603682,-7.267247519064899,23.28043755324989,22.11710954603682,-7.267247519064899,76.97708113702578,76.18232679461109,-11.03339413673306,76.97708113702578,76.18232679461109,-11.03339413673306
1548780523,41.178431267,-8.595101800000002,0.0,141.9,23.272498641119014,22.11150212889812,-7.258878290297188,23.272498641119014,22.11150212889812,-7.258878290297188,76.97033237356811,76.17671929492784,-11.025024907965363,76.97033237356811,76.17671929492784,-11.025024907965363
1548780524,41.17843135,-8.595101833,0.0,141.9,23.267708617797965,22.108740255640214,-7.251931830828121,23.267708617797965,22.108740255640214,-7.251931830828121,76.96660424284833,76.17395735315793,-11.018078448496313,76.96660424284833,76.17395735315793,-11.018078448496313
1548780526,41.178431466999996,-8.5951019,0.0,141.8,23.259329847400817,22.103132832941775,-7.2421398333947735,23.259329847400817,22.103132832941775,-7.2421398333947735,76.9596533010847,76.16834983388237,-11.00828645106298,76.9596533010847,76.16834983388237,-11.00828645106298
1548780526,41.178431466999996,-8.5951019,0.0,141.8,23.259329847400817,22.103132832941775,-7.2421398333947735,23.259329847400817,22.103132832941775,-7.2421398333947735,76.9596533010847,76.16834983388237,-11.00828645106298,76.9596533010847,76.16834983388237,-11.00828645106298
1548780527,41.1784315,-8.59510195,0.0,141.8,23.254493341359563,22.098948207439758,-7.239377987419092,23.254493341359563,22.098948207439758,-7.239377987419092,76.95511667845042,76.16416518114067,-11.0055246050873,76.95511667845042,76.16416518114067,-11.0055246050873
1548780528,41.1784315,-8.595101983,0.0,141.8,23.25186875492573,22.096186362059438,-7.239377987419092,23.25186875492573,22.096186362059438,-7.239377987419092,76.9523832260629,76.16140333576041,-11.0055246050873,76.9523832260629,76.16140333576041,-11.0055246050873
1548780529,41.178431483000004,-8.595102,0.0,141.9,23.250959748748325,22.094763598808658,-7.240800756107399,23.250959748748325,22.094763598808658,-7.240800756107399,76.95117859153599,76.15998058654222,-11.006947373775605,76.95117859153599,76.15998058654222,-11.006947373775605
1548780530,41.178431466999996,-8.595102017,0.0,141.8,23.25002481200914,22.093340835368505,-7.2421398333947735,23.25002481200914,22.093340835368505,-7.2421398333947735,76.94996201758852,76.15855783630923,-11.00828645106298,76.94996201758852,76.15855783630923,-11.00828645106298
1548780531,41.178431466999996,-8.595102017,0.0,141.9,23.25002481200914,22.093340835368505,-7.2421398333947735,23.25002481200914,22.093340835368505,-7.2421398333947735,76.94996201758852,76.15855783630923,-11.00828645106298,76.94996201758852,76.15855783630923,-11.00828645106298
1548780532,41.178431466999996,-8.595102017,0.0,141.9,23.25002481200914,22.093340835368505,-7.2421398333947735,23.25002481200914,22.093340835368505,-7.2421398333947735,76.94996201758852,76.15855783630923,-11.00828645106298,76.94996201758852,76.15855783630923,-11.00828645106298
1548780534,41.1784314,-8.595102017,0.0,141.9,23.251772074429436,22.09334085796842,-7.2477472161570295,23.251772074429436,22.09334085796842,-7.2477472161570295,76.95076443568017,76.15855791421403,-11.013893833825223,76.95076443568017,76.15855791421403,-11.013893833825223
1548780534,41.1784314,-8.595102017,0.0,141.9,23.251772074429436,22.09334085796842,-7.2477472161570295,23.251772074429436,22.09334085796842,-7.2477472161570295,76.95076443568017,76.15855791421403,-11.013893833825223,76.95076443568017,76.15855791421403,-11.013893833825223
1548780535,41.1784314,-8.595102,0.0,141.9,23.253123961657405,22.09476362680738,-7.2477472161570295,23.253123961657405,22.09476362680738,-7.2477472161570295,76.95217255458367,76.15998068305296,-11.013893833825223,76.95217255458367,76.15998068305296,-11.013893833825223
1548780536,41.1784314,-8.595101967,0.0,141.9,23.255748237609595,22.097525472340585,-7.2477472161570295,23.255748237609595,22.097525472340585,-7.2477472161570295,76.95490596354375,76.16274252858612,-11.013893833825223,76.95490596354375,76.16274252858612,-11.013893833825223
1548780538,41.178431417,-8.595101932999999,0.0,141.9,23.258008746944935,22.100371004431047,-7.246324447466919,23.258008746944935,22.100371004431047,-7.246324447466919,76.95751858711202,76.16558804664398,-11.012471065135115,76.95751858711202,76.16558804664398,-11.012471065135115
1548780539,41.178431417,-8.595101917000001,0.0,141.9,23.25928117458024,22.1017100808276,-7.246324447466919,23.25928117458024,22.1017100808276,-7.246324447466919,76.95884388133298,76.16692712304052,-11.012471065135115,76.95884388133298,76.16692712304052,-11.012471065135115
1548780539,41.178431417,-8.595101917000001,0.0,141.9,23.25928117458024,22.1017100808276,-7.246324447466919,23.25928117458024,22.1017100808276,-7.246324447466919,76.95884388133298,76.16692712304052,-11.012471065135115,76.95884388133298,76.16692712304052,-11.012471065135115
1548780540,41.17843145,-8.595101883,0.0,141.8,23.261124910873484,22.1045556075165,-7.243562602083799,23.261124910873484,22.1045556075165,-7.243562602083799,76.96126496973622,76.16977262248965,-11.009709219752,76.96126496973622,76.16977262248965,-11.009709219752
1548780542,41.178431617,-8.595101817,0.0,141.8,23.262026415250123,22.11007924205618,-7.229585990008168,23.262026415250123,22.11007924205618,-7.229585990008168,76.96473370840596,76.17529611917975,-10.995732607676395,76.96473370840596,76.17529611917975,-10.995732607676395
1548780542,41.178431617,-8.595101817,0.0,141.8,23.262026415250123,22.11007924205618,-7.229585990008168,23.262026415250123,22.11007924205618,-7.229585990008168,76.96473370840596,76.17529611917975,-10.995732607676395,76.96473370840596,76.17529611917975,-10.995732607676395
1548780543,41.17843165,-8.595101782999999,0.0,141.8,23.263872944811567,22.11292476873217,-7.226824144633477,23.263872944811567,22.11292476873217,-7.226824144633477,76.96715552157625,76.17814161861598,-10.99297076230171,76.96715552157625,76.17814161861598,-10.99297076230171
1548780544,41.178431700000004,-8.595101733,0.0,141.8,23.26655118333639,22.117109366055935,-7.22263952998155,23.26655118333639,22.117109366055935,-7.22263952998155,76.9706996718222,76.1823261746674,-10.98878614764979,76.9706996718222,76.1823261746674,-10.98878614764979
1548780545,41.178431733000004,-8.595101699999999,0.0,141.8,23.268319476632794,22.119871200431817,-7.219877684610361,23.268319476632794,22.119871200431817,-7.219877684610361,76.97303897101763,76.1850879818035,-10.986024302278606,76.97303897101763,76.1850879818035,-10.986024302278606
1548780546,41.178431783,-8.595101667,0.0,141.8,23.269647062115222,22.122633028914336,-7.215693070558407,23.269647062115222,22.122633028914336,-7.215693070558407,76.97517539193933,76.1878497690137,-10.981839688226655,76.97517539193933,76.1878497690137,-10.981839688226655
1548780547,41.178431833000005,-8.595101632999999,0.0,141.8,23.271055224285814,22.12547854983414,-7.2115084559149745,23.271055224285814,22.12547854983414,-7.2115084559149745,76.97739491700028,76.19069524866113,-10.977655073583232,76.97739491700028,76.19069524866113,-10.977655073583232
1548780548,41.17843189999999,-8.595101567,0.0,141.7,23.274570363754925,22.13100221792824,-7.205901073784459,23.274570363754925,22.13100221792824,-7.205901073784459,76.98206270552753,76.19621886145029,-10.97204769145273,76.98206270552753,76.19621886145029,-10.97204769145273
1548780549,41.178431967,-8.595101517,0.0,141.7,23.276814230849087,22.135186809625726,-7.2002936898756715,23.276814230849087,22.135186809625726,-7.2002936898756715,76.98540559579018,76.20040339784283,-10.96644030754395,76.98540559579018,76.20040339784283,-10.96644030754395
1548781295,41.17844525,-8.595088533,0.0,139.2,24.00676035699931,23.221842738269604,-6.088609171001203,24.00676035699931,23.221842738269604,-6.088609171001203,77.91272885492968,77.28704836207001,-9.854755788671316,77.91272885492968,77.28704836207001,-9.854755788671316
1548781296,41.17844525,-8.595088533,0.0,139.2,24.00676035699931,23.221842738269604,-6.088609171001203,24.00676035699931,23.221842738269604,-6.088609171001203,77.91272885492968,77.28704836207001,-9.854755788671316,77.91272885492968,77.28704836207001,-9.854755788671316
1548781297,41.178445267,-8.595088533,0.0,139.1,24.006399550148597,23.221842732242393,-6.0871864026119455,24.006399550148597,23.221842732242393,-6.0871864026119455,77.91254889955572,77.28704834201022,-9.853333020282061,77.91254889955572,77.28704834201022,-9.853333020282061
1548781298,41.178445283,-8.595088533,0.0,139.1,24.006060039234544,23.221842726569722,-6.085847326201374,24.006060039234544,23.221842726569722,-6.085847326201374,77.9123795531108,77.2870483231304,-9.851993943871491,77.9123795531108,77.2870483231304,-9.851993943871491
1548781299,41.178445283,-8.595088533,0.0,139.1,24.006060039234544,23.221842726569722,-6.085847326201374,24.006060039234544,23.221842726569722,-6.085847326201374,77.9123795531108,77.2870483231304,-9.851993943871491,77.9123795531108,77.2870483231304,-9.851993943871491
1548781300,41.1784453,-8.595088533,0.0,139.1,24.005699385547054,23.221842720542508,-6.084424557812832,24.005699385547054,23.221842720542508,-6.084424557812832,77.91219964736466,77.2870483030706,-9.850571175482955,77.91219964736466,77.2870483030706,-9.850571175482955
1548781301,41.178445333,-8.59508855,0.0,139.1,24.003623171429364,23.220419940306318,-6.081662713015111,24.003623171429364,23.220419940306318,-6.081662713015111,77.91043913539352,77.2856254955947,-9.847809330685235,77.91043913539352,77.2856254955947,-9.847809330685235
1548781302,41.178445366999995,-8.59508855,0.0,139.1,24.002902365825857,23.220419928252632,-6.078817176240572,24.002902365825857,23.220419928252632,-6.078817176240572,77.91007949334367,77.28562545547584,-9.844963793910702,77.91007949334367,77.28562545547584,-9.844963793910702
1548781303,41.178445399999994,-8.595088567000001,0.0,139.1,24.00082663920761,23.218997147869946,-6.0760553314456756,24.00082663920761,23.218997147869946,-6.0760553314456756,77.90831915808191,77.28420264785345,-9.84220194911581,77.90831915808191,77.28420264785345,-9.84220194911581
1548781304,41.178445417,-8.595088567000001,0.0,139.1,24.00046648720686,23.218997141843463,-6.074632562465008,24.00046648720686,23.218997141843463,-6.074632562465008,77.90813942170811,77.28420262779436,-9.840779180135145,77.90813942170811,77.28420262779436,-9.840779180135145
1548781305,41.17844545,-8.595088567000001,0.0,139.1,23.999767594188878,23.218997130145013,-6.071870717672221,23.999767594188878,23.218997130145013,-6.071870717672221,77.9077905947879,77.28420258885617,-9.83801733534236,77.9077905947879,77.28420258885617,-9.83801733534236
1548781306,41.178445466999996,-8.595088582999999,0.0,139.1,23.998112146195062,23.217658048009227,-6.070447949287308,23.998112146195062,23.217658048009227,-6.070447949287308,77.90628257529195,77.28286349268782,-9.836594566957448,77.90628257529195,77.28286349268782,-9.836594566957448
1548781307,41.178445466999996,-8.595088582999999,0.0,139.1,23.998112146195062,23.217658048009227,-6.070447949287308,23.998112146195062,23.217658048009227,-6.070447949287308,77.90628257529195,77.28286349268782,-9.836594566957448,77.90628257529195,77.28286349268782,-9.836594566957448
1548781308,41.178445466999996,-8.595088582999999,0.0,139.1,23.998112146195062,23.217658048009227,-6.070447949287308,23.998112146195062,23.217658048009227,-6.070447949287308,77.90628257529195,77.28286349268782,-9.836594566957448,77.90628257529195,77.28286349268782,-9.836594566957448
1548781309,41.178445483000004,-8.595088582999999,0.0,139.1,23.997773451891916,23.217658042337572,-6.069108872286154,23.997773451891916,23.217658042337572,-6.069108872286154,77.90611350285837,77.28286347380902,-9.835255489956298,77.90611350285837,77.28286347380902,-9.835255489956298
1548781310,41.178445517,-8.595088582999999,0.0,139.0,23.997053959198677,23.21765803028532,-6.0662633355181335,23.997053959198677,23.21765803028532,-6.0662633355181335,77.90575429937577,77.2828634336916,-9.832409953188282,77.90575429937577,77.2828634336916,-9.832409953188282
1548781311,41.178445533,-8.595088582999999,0.0,139.0,23.99671548362259,23.217658024613666,-6.064924259112671,23.99671548362259,23.217658024613666,-6.064924259112671,77.90558529779796,77.2828634148128,-9.831070876782821,77.90558529779796,77.2828634148128,-9.831070876782821
1548781312,41.17844555,-8.595088582999999,0.0,139.0,23.996355930043336,23.217658018587542,-6.063501490729561,23.996355930043336,23.217658018587542,-6.063501490729561,77.90540575847686,77.28286339475409,-9.829648108399716,77.90540575847686,77.28286339475409,-9.829648108399716
1548781313,41.178445567,-8.595088567000001,0.0,139.0,23.997292097981504,23.21899708866868,-6.06207872234682,23.997292097981504,23.21899708866868,-6.06207872234682,77.90655462113334,77.28420245080261,-9.828225340016976,77.90655462113334,77.28420245080261,-9.828225340016976
1548781314,41.1784456,-8.595088567000001,0.0,139.0,23.99659455722354,23.218997076970226,-6.059316876965689,23.99659455722354,23.218997076970226,-6.059316876965689,77.90620623208781,77.28420241186443,-9.82546349463585,77.90620623208781,77.28420241186443,-9.82546349463585
1548781315,41.178445617,-8.59508855,0.0,139.0,23.99761202065744,23.220419839622558,-6.057894108584034,23.99761202065744,23.220419839622558,-6.057894108584034,77.90743820681202,77.28562516048416,-9.824040726254196,77.90743820681202,77.28562516048416,-9.824040726254196
1548781316,41.178445633,-8.59508855,0.0,139.0,23.99727401996535,23.220419833950235,-6.0565550321806185,23.99727401996535,23.220419833950235,-6.0565550321806185,77.90726935273759,77.2856251416047,-9.822701649850782,77.90726935273759,77.2856251416047,-9.822701649850782
1548781318,41.178445683,-8.59508855,0.0,139.0,23.996218218895557,23.22041981622422,-6.052370419016716,23.996218218895557,23.22041981622422,-6.052370419016716,77.90674182981866,77.28562508260636,-9.818517036686886,77.90674182981866,77.28562508260636,-9.818517036686886
1548781318,41.178445683,-8.59508855,0.0,139.0,23.996218218895557,23.22041981622422,-6.052370419016716,23.996218218895557,23.22041981622422,-6.052370419016716,77.90674182981866,77.28562508260636,-9.818517036686886,77.90674182981866,77.28562508260636,-9.818517036686886
1548781320,41.17844575,-8.595088533,0.0,138.9,23.996181369310566,23.221842560998606,-6.046763036882576,23.996181369310566,23.221842560998606,-6.046763036882576,77.90744673172782,77.28704777207582,-9.812909654552756,77.90744673172782,77.28704777207582,-9.812909654552756
1548781320,41.17844575,-8.595088533,0.0,138.9,23.996181369310566,23.221842560998606,-6.046763036882576,23.996181369310566,23.221842560998606,-6.046763036882576,77.90744673172782,77.28704777207582,-9.812909654552756,77.90744673172782,77.28704777207582,-9.812909654552756
1548781321,41.17844575,-8.595088533,0.0,138.9,23.996181369310566,23.221842560998606,-6.046763036882576,23.996181369310566,23.221842560998606,-6.046763036882576,77.90744673172782,77.28704777207582,-9.812909654552756,77.90744673172782,77.28704777207582,-9.812909654552756
1548781322,41.178445767,-8.59508855,0.0,138.9,23.994446011324538,23.220419786444516,-6.045340268504181,23.994446011324538,23.220419786444516,-6.045340268504181,77.90585608922831,77.28562498348917,-9.811486886174363,77.90585608922831,77.28562498348917,-9.811486886174363
1548781323,41.178445767,-8.59508855,0.0,138.9,23.994446011324538,23.220419786444516,-6.045340268504181,23.994446011324538,23.220419786444516,-6.045340268504181,77.90585608922831,77.28562498348917,-9.811486886174363,77.90585608922831,77.28562498348917,-9.811486886174363
1548781324,41.178445767,-8.59508855,0.0,138.9,23.994446011324538,23.220419786444516,-6.045340268504181,23.994446011324538,23.220419786444516,-6.045340268504181,77.90585608922831,77.28562498348917,-9.811486886174363,77.90585608922831,77.28562498348917,-9.811486886174363
1548781325,41.178445767,-8.59508855,0.0,138.9,23.994446011324538,23.220419786444516,-6.045340268504181,23.994446011324538,23.220419786444516,-6.045340268504181,77.90585608922831,77.28562498348917,-9.811486886174363,77.90585608922831,77.28562498348917,-9.811486886174363
1548781326,41.178445783,-8.595088533,0.0,138.9,23.99548555922755,23.221842549298717,-6.044001192103831,23.99548555922755,23.221842549298717,-6.044001192103831,77.9070988896948,77.2870477331362,-9.810147809774014,77.9070988896948,77.2870477331362,-9.810147809774014
1548781327,41.1784458,-8.595088533,0.0,138.9,23.995127227832388,23.221842543271507,-6.042578423726151,23.995127227832388,23.221842543271507,-6.042578423726151,77.90691973596711,77.2870477130764,-9.808725041396338,77.90691973596711,77.2870477130764,-9.808725041396338
1548781329,41.178445817,-8.59508855,0.0,138.8,23.993392041745953,23.220419768718504,-6.0411556553488435,23.993392041745953,23.220419768718504,-6.0411556553488435,77.90532915913151,77.28562492449083,-9.80730227301903,77.90532915913151,77.28562492449083,-9.80730227301903
1548781329,41.178445817,-8.59508855,0.0,138.8,23.993392041745953,23.220419768718504,-6.0411556553488435,23.993392041745953,23.220419768718504,-6.0411556553488435,77.90532915913151,77.28562492449083,-9.80730227301903,77.90532915913151,77.28562492449083,-9.80730227301903
1548781330,41.17844585,-8.595088567000001,0.0,138.8,23.991319827698085,23.218996988345584,-6.038393809978252,23.991319827698085,23.218996988345584,-6.038393809978252,77.9035700516467,77.28420211687819,-9.804540427648442,77.9035700516467,77.28420211687819,-9.804540427648442
1548781331,41.178445867,-8.595088567000001,0.0,138.8,23.990961766626373,23.218996982319112,-6.036971041602027,23.990961766626373,23.218996982319112,-6.036971041602027,77.90339099221369,77.28420209681914,-9.803117659272221,77.90339099221369,77.28420209681914,-9.803117659272221
1548781333,41.178445933,-8.595088567000001,0.0,138.8,23.98957239610485,23.218996958922208,-6.031447352055793,23.98957239610485,23.218996958922208,-6.031447352055793,77.90269606259588,77.28420201894278,-9.797593969725996,77.90269606259588,77.28420201894278,-9.797593969725996
1548781334,41.178445983,-8.595088582999999,0.0,138.8,23.987224519445576,23.21765786509852,-6.027262738316391,23.987224519445576,23.21765786509852,-6.027262738316391,77.9008414061591,77.28286288384679,-9.7934093559866,77.9008414061591,77.28286288384679,-9.7934093559866
1548781336,41.1784461,-8.595088567000001,0.0,138.8,23.98606218945606,23.21899689972095,-6.017470743070675,23.98606218945606,23.21899689972095,-6.017470743070675,77.90093940164057,77.28420182189195,-9.783617360740896,77.90093940164057,77.28420182189195,-9.783617360740896
1548781336,41.1784461,-8.595088567000001,0.0,138.8,23.98606218945606,23.21899689972095,-6.017470743070675,23.98606218945606,23.21899689972095,-6.017470743070675,77.90093940164057,77.28420182189195,-9.783617360740896,77.90093940164057,77.28420182189195,-9.783617360740896
1548781337,41.17844615,-8.595088567000001,0.0,138.8,23.985012713811003,23.218996881996024,-6.013286129936612,23.985012713811003,23.218996881996024,-6.013286129936612,77.90041393537074,77.28420176289472,-9.77943274760684,77.90041393537074,77.28420176289472,-9.77943274760684
1548781338,41.1784462,-8.59508855,0.0,138.8,23.985341312893574,23.220419632937233,-6.0091015162110715,23.985341312893574,23.220419632937233,-6.0091015162110715,77.90130021167671,77.28562447256358,-9.775248133881309,77.90130021167671,77.28562447256358,-9.775248133881309
1548781339,41.17844625,-8.59508855,0.0,138.8,23.98429326591052,23.22041961521122,-6.004916903083397,23.98429326591052,23.22041961521122,-6.004916903083397,77.90077519741199,77.28562441356527,-9.77106352075364,77.90077519741199,77.28562441356527,-9.77106352075364
1548781340,41.178446283,-8.59508855,0.0,138.8,23.98360192975171,23.22041960351205,-6.002155058325734,23.98360192975171,23.22041960351205,-6.002155058325734,77.90042880918544,77.28562437462635,-9.768301675995982,77.90042880918544,77.28562437462635,-9.768301675995982
1548781341,41.1784463,-8.59508855,0.0,138.7,23.983245903263683,23.220419597485208,-6.000732289958916,23.983245903263683,23.220419597485208,-6.000732289958916,77.90025040439659,77.28562435456693,-9.766878907629165,77.90025040439659,77.28562435456693,-9.766878907629165
1548781342,41.178446316999995,-8.595088517,0.0,138.7,23.985564002377078,23.223181436213896,-5.999309521592467,23.985564002377078,23.223181436213896,-5.999309521592467,77.9028120813922,77.28838617926299,-9.765456139262719,77.9028120813922,77.28838617926299,-9.765456139262719
1548781343,41.178446333000004,-8.5950885,0.0,138.7,23.98660666873233,23.224604199204137,-5.997970444608692,23.98660666873233,23.224604199204137,-5.997970444608692,77.90405577213397,77.28980892904607,-9.764117062278945,77.90405577213397,77.28980892904607,-9.764117062278945
1548781345,41.178446367,-8.595088483,0.0,138.7,23.987272892729937,23.226026955662125,-5.995124907877598,23.987272892729937,23.226026955662125,-5.995124907877598,77.90511071221252,77.29123165743886,-9.761271525547855,77.90511071221252,77.29123165743886,-9.761271525547855
1548781345,41.178446367,-8.595088483,0.0,138.7,23.987272892729937,23.226026955662125,-5.995124907877598,23.987272892729937,23.226026955662125,-5.995124907877598,77.90511071221252,77.29123165743886,-9.761271525547855,77.90511071221252,77.29123165743886,-9.761271525547855
1548781346,41.178446367,-8.595088467,0.0,138.7,23.988569473752758,23.227366031901703,-5.995124907877598,23.988569473752758,23.227366031901703,-5.995124907877598,77.90643923457345,77.29257073367843,-9.761271525547855,77.90643923457345,77.29257073367843,-9.761271525547855
1548781347,41.178446383,-8.59508845,0.0,138.7,23.98961249124393,23.228788794741178,-5.993785831489514,23.98961249124393,23.228788794741178,-5.993785831489514,77.90768301568312,77.29399348331076,-9.759932449159773,77.90768301568312,77.29399348331076,-9.759932449159773
1548781348,41.1784464,-8.595088432999999,0.0,138.7,23.99063471782335,23.230211557373956,-5.992363063124867,23.99063471782335,23.230211557373956,-5.992363063124867,77.90891634258263,77.29541623191092,-9.75850968079513,77.90891634258263,77.29541623191092,-9.75850968079513
1548781350,41.178446433000005,-8.5950884,0.0,138.7,23.99261939686988,23.2329733904205,-5.989601217778861,23.99261939686988,23.2329733904205,-5.989601217778861,77.91131053993956,77.29817803771769,-9.755747835449128,77.91131053993956,77.29817803771769,-9.755747835449128
1548781350,41.178446433000005,-8.5950884,0.0,138.7,23.99261939686988,23.2329733904205,-5.989601217778861,23.99261939686988,23.2329733904205,-5.989601217778861,77.91131053993956,77.29817803771769,-9.755747835449128,77.91131053993956,77.29817803771769,-9.755747835449128
1548781352,41.178446467,-8.59508835,0.0,138.7,23.995961439416266,23.23715799176984,-5.98675568105211,23.995961439416266,23.23715799176984,-5.98675568105211,77.91510595971202,77.3023626110018,-9.75290229872238,77.91510595971202,77.3023626110018,-9.75290229872238
1548781353,41.1784465,-8.59508835,0.0,138.7,23.995272529775757,23.237157980062236,-5.983993836303599,23.995272529775757,23.237157980062236,-5.983993836303599,77.91476027894988,77.30236257205446,-9.750140453973872,77.91476027894988,77.30236257205446,-9.750140453973872
1548781354,41.178446517,-8.595088317,0.0,138.7,23.997592385928748,23.239919818778148,-5.982571067941493,23.997592385928748,23.239919818778148,-5.982571067941493,77.91732237784544,77.30512439673775,-9.74871768561177,77.91732237784544,77.30512439673775,-9.74871768561177
1548781355,41.178446533,-8.5950883,0.0,138.7,23.998636456002895,23.2413425816113,-5.981231991556477,23.998636456002895,23.2413425816113,-5.981231991556477,77.91856643020006,77.30654714636376,-9.747378609226757,77.91856643020006,77.30654714636376,-9.747378609226757
1548781356,41.17844655,-8.595088282999999,0.0,138.7,23.99965978667002,23.242765344237558,-5.979809223195089,23.99965978667002,23.242765344237558,-5.979809223195089,77.91980004327979,77.30796989495738,-9.745955840865369,77.91980004327979,77.30796989495738,-9.745955840865369
1548781357,41.17844655,-8.595088267000001,0.0,138.7,24.000956632260912,23.244104420324728,-5.979809223195089,24.000956632260912,23.244104420324728,-5.979809223195089,77.92112860269278,77.30930897104454,-9.745955840865369,77.92112860269278,77.30930897104454,-9.745955840865369
1548781358,41.178446566999995,-8.59508825,0.0,138.7,24.001980112057442,23.245527182949903,-5.978386454834071,24.001980112057442,23.245527182949903,-5.978386454834071,77.92236225161484,77.31073171963709,-9.744533072504353,77.92236225161484,77.31073171963709,-9.744533072504353
1548781359,41.17844655,-8.595088217,0.0,138.7,24.005009305232107,23.248289033728973,-5.979809223195089,24.005009305232107,23.248289033728973,-5.979809223195089,77.92528035380546,77.31349358444874,-9.745955840865369,77.92528035380546,77.31349358444874,-9.745955840865369
1548781360,41.178446533,-8.595088183,0.0,138.7,24.008119571708296,23.251134576932195,-5.981231991556477,24.008119571708296,23.251134576932195,-5.981231991556477,77.92828150565263,77.31633914168451,-9.747378609226757,77.92828150565263,77.31633914168451,-9.747378609226757
