,timestamp,cpu,user,nice,system,idle,iowait,irq,softirq,id,mac-addr
4522,16,35506,1348619,4982,0,2260,0,0,0,m1,24:05:0f:61:51:14
4523,0,29935,1340583,5378,0,6017,0,0,0,m1,24:05:0f:61:51:14
4524,0,32776,1363145,5029,0,444,0,0,0,m1,24:05:0f:61:51:14
4525,16,128604,5424579,19810,0,8770,0,0,0,m1,24:05:0f:61:51:14
4526,0,30261,1369491,4415,0,42,0,0,0,m1,24:05:0f:61:51:14
4527,16,35561,1349536,4982,0,2260,0,0,0,m1,24:05:0f:61:51:14
4528,0,29958,1341481,5383,0,6022,0,0,0,m1,24:05:0f:61:51:14
4529,0,32824,1364070,5029,0,444,0,0,0,m1,24:05:0f:61:51:14
4530,16,129060,5427842,19812,0,8794,0,0,0,m1,24:05:0f:61:51:14
4531,0,30391,1370318,4415,0,42,0,0,0,m1,24:05:0f:61:51:14
4532,16,35672,1350379,4982,0,2262,0,0,0,m1,24:05:0f:61:51:14
4533,0,30068,1342216,5384,0,6044,0,0,0,m1,24:05:0f:61:51:14
4534,0,32928,1364928,5029,0,445,0,0,0,m1,24:05:0f:61:51:14
4535,16,129562,5431045,19818,0,8810,0,0,0,m1,24:05:0f:61:51:14
4536,0,30533,1371125,4421,0,42,0,0,0,m1,24:05:0f:61:51:14
4537,16,35793,1351204,4982,0,2265,0,0,0,m1,24:05:0f:61:51:14
4538,0,30203,1342943,5384,0,6055,0,0,0,m1,24:05:0f:61:51:14
4539,0,33032,1365771,5030,0,447,0,0,0,m1,24:05:0f:61:51:14
4540,16,129746,5434620,19830,0,8828,0,0,0,m1,24:05:0f:61:51:14
4541,0,30586,1372031,4421,0,42,0,0,0,m1,24:05:0f:61:51:14
4542,16,35842,1352108,4990,0,2267,0,0,0,m1,24:05:0f:61:51:14
4543,0,30238,1343799,5388,0,6071,0,0,0,m1,24:05:0f:61:51:14
4544,0,33078,1366680,5030,0,448,0,0,0,m1,24:05:0f:61:51:14
4545,16,129790,5438446,19839,0,8833,0,0,0,m1,24:05:0f:61:51:14
4546,0,30594,1373003,4421,0,42,0,0,0,m1,24:05:0f:61:51:14
4547,16,35856,1353064,4999,0,2267,0,0,0,m1,24:05:0f:61:51:14
4548,0,30247,1344721,5388,0,6076,0,0,0,m1,24:05:0f:61:51:14
4549,0,33091,1367656,5030,0,448,0,0,0,m1,24:05:0f:61:51:14
4550,16,129880,5442218,19867,0,8836,0,0,0,m1,24:05:0f:61:51:14
4551,0,30604,1373976,4421,0,42,0,0,0,m1,24:05:0f:61:51:14
4552,16,35883,1354019,4999,0,2268,0,0,0,m1,24:05:0f:61:51:14
4553,0,30272,1345636,5403,0,6078,0,0,0,m1,24:05:0f:61:51:14
4554,0,33121,1368586,5042,0,448,0,0,0,m1,24:05:0f:61:51:14
4555,16,130064,5445880,19879,0,8837,0,0,0,m1,24:05:0f:61:51:14
4556,0,30644,1374910,4421,0,42,0,0,0,m1,24:05:0f:61:51:14
4557,16,35946,1354907,5012,0,2268,0,0,0,m1,24:05:0f:61:51:14
4558,0,30298,1346554,5403,0,6078,0,0,0,m1,24:05:0f:61:51:14
4559,0,33174,1369507,5042,0,448,0,0,0,m1,24:05:0f:61:51:14
4560,16,130413,5449188,19887,0,8860,0,0,0,m1,24:05:0f:61:51:14
4561,0,30743,1375743,4421,0,42,0,0,0,m1,24:05:0f:61:51:14
4562,16,36026,1355761,5015,0,2270,0,0,0,m1,24:05:0f:61:51:14
4563,0,30393,1347303,5403,0,6098,0,0,0,m1,24:05:0f:61:51:14
4564,0,33250,1370378,5046,0,450,0,0,0,m1,24:05:0f:61:51:14
4565,16,130480,5453010,19907,0,8866,0,0,0,m1,24:05:0f:61:51:14
4566,0,30754,1376721,4421,0,42,0,0,0,m1,24:05:0f:61:51:14
4567,16,36047,1356714,5015,0,2270,0,0,0,m1,24:05:0f:61:51:14
4568,0,30402,1348258,5403,0,6103,0,0,0,m1,24:05:0f:61:51:14
4569,0,33276,1371316,5066,0,450,0,0,0,m1,24:05:0f:61:51:14
4570,16,130556,5456863,19932,0,8868,0,0,0,m1,24:05:0f:61:51:14
4571,0,30763,1377708,4421,0,42,0,0,0,m1,24:05:0f:61:51:14
4572,16,36074,1357665,5018,0,2270,0,0,0,m1,24:05:0f:61:51:14
4573,0,30408,1349231,5403,0,6104,0,0,0,m1,24:05:0f:61:51:14
4574,0,33309,1372256,5088,0,451,0,0,0,m1,24:05:0f:61:51:14
4575,16,130772,5460260,19940,0,8901,0,0,0,m1,24:05:0f:61:51:14
4576,0,30816,1378570,4421,0,42,0,0,0,m1,24:05:0f:61:51:14
4577,16,36131,1358539,5022,0,2271,0,0,0,m1,24:05:0f:61:51:14
