systime,senderId,receiverId,channelFreq,channelBw,rssiMean,dataRateMean,nBytesReceived
1548779103,ap4,w1,5230,40,-72.336842,6.500000,142965
1548779103,ap1,w2,2437,20,-50.556522,67.997564,2986410
1548779104,ap3,w3,2462,20,-71.840000,15.417760,36696
1548779104,ap2,m1,5190,40,-56.859279,150.008158,6357655
1548779104,ap4,w1,5230,40,-72.592593,6.500000,160460
1548779104,ap1,w2,2437,20,-49.572464,65.219698,3021539
1548779105,ap3,w3,2462,20,-71.876543,17.103753,232957
1548779105,ap2,m1,5190,40,-57.005587,145.402123,6447945
1548779105,ap4,w1,5230,40,-71.720430,6.500000,139175
1548779105,ap1,w2,2437,20,-49.936364,68.491210,2421700
1548779106,ap3,w3,2462,20,-71.363636,40.383407,313021
1548779106,ap2,m1,5190,40,-57.848857,147.914079,5989785
1548779106,ap4,w1,5230,40,-70.936709,6.500000,117405
1548779106,ap1,w2,2437,20,-47.244604,65.544851,3017809
1548779107,ap3,w3,2462,20,-70.529412,44.859004,586000
1548779107,ap2,m1,5190,40,-57.952896,162.597708,2234145
1548779107,ap4,w1,5230,40,-69.457143,6.500000,103410
1548779107,ap1,w2,2437,20,-43.853659,62.403485,2604732
1548779108,ap3,w3,2462,20,-66.201754,46.357140,982143
1548779108,ap2,m1,5190,40,-57.870924,161.436303,4282045
1548779108,ap4,w1,5230,40,-65.774194,6.500000,91650
1548779108,ap1,w2,2437,20,-48.130435,63.328532,2841792
1548779109,ap3,w3,2462,20,-67.222222,37.722853,631482
1548779109,ap2,m1,5190,40,-57.670688,143.904491,6448820
1548779109,ap4,w1,5230,40,-66.439560,6.500000,131305
1548779109,ap1,w2,2437,20,-47.493056,66.297863,3152536
1548779110,ap3,w3,2462,20,-63.355140,32.968410,1002030
1548779110,ap2,m1,5190,40,-57.120698,126.931754,6111470
1548779110,ap4,w1,5230,40,-66.122449,6.500000,73475
1548779110,ap1,w2,2437,20,-50.671533,64.519514,2798678
1548779111,ap3,w3,2462,20,-67.250000,21.666700,64268
1548779111,ap2,m1,5190,40,-59.575424,135.557256,6533575
1548779111,ap4,w1,5230,40,-69.515152,6.500000,49955
1548779111,ap1,w2,2437,20,-49.838150,65.535993,3549801
1548779112,ap3,w3,2462,20,-100.000000,0.000000,0
1548779112,ap2,m1,5190,40,-59.039474,147.942982,5913880
1548779112,ap4,w1,5230,40,-72.800000,6.500000,62200
1548779112,ap1,w2,2437,20,-54.062500,72.184433,3609362
1548779113,ap3,w3,2462,20,-76.000000,19.129103,106530
1548779113,ap2,m1,5190,40,-58.372906,131.218257,5938565
1548779113,ap4,w1,5230,40,-74.666667,6.500000,23325
1548779113,ap1,w2,2437,20,-49.857143,68.600124,481073
1548779114,ap3,w3,2462,20,-71.063492,22.897375,442437
1548779114,ap2,m1,5190,40,-59.117188,156.523082,4050440
1548779114,ap4,w1,5230,40,-77.440000,6.500000,38195
1548779114,ap1,w2,2437,20,-55.629630,68.611769,3134736
1548779115,ap3,w3,2462,20,-72.500000,21.686848,305285
1548779115,ap2,m1,5190,40,-58.635735,170.659756,4366605
1548779115,ap4,w1,5230,40,-77.071429,6.500000,85720
1548779115,ap1,w2,2437,20,-54.123377,69.804589,3315474
1548779116,ap3,w3,2462,20,-74.531250,14.743449,190696
1548779116,ap2,m1,5190,40,-58.030863,136.369184,6168615
1548779116,ap4,w1,5230,40,-73.578947,6.500000,56370
1548779116,ap1,w2,2437,20,-49.358824,72.092078,3767564
1548779117,ap3,w3,2462,20,-67.549296,26.948969,468177
1548779117,ap2,m1,5190,40,-58.305221,141.738253,7181540
1548779117,ap4,w1,5230,40,-70.206897,6.500000,88150
1548779117,ap1,w2,2437,20,-47.841121,62.561594,2327390
1548779118,ap3,w3,2462,20,-64.435484,28.645014,446536
1548779118,ap2,m1,5190,40,-58.462985,205.863102,4904940
1548779118,ap4,w1,5230,40,-67.586207,6.500000,86790
1548779118,ap1,w2,2437,20,-47.610294,68.159439,2930500
1548779119,ap3,w3,2462,20,-61.626506,20.863506,531689
1548779119,ap2,m1,5190,40,-58.854181,225.330339,6248415
1548779119,ap4,w1,5230,40,-68.618182,6.500000,85525
1548779119,ap1,w2,2437,20,-46.798319,67.105855,2420111
1548779120,ap3,w3,2462,20,-63.078947,41.080808,1030425
1548779120,ap2,m1,5190,40,-61.491699,150.713921,3373895
1548779120,ap4,w1,5230,40,-67.181818,6.500000,101950
1548779120,ap1,w2,2437,20,-48.064516,69.057387,2620646
1548779121,ap3,w3,2462,20,-62.595745,55.533592,1471732
1548779121,ap2,m1,5190,40,-60.624779,183.289381,1602790
1548779121,ap4,w1,5230,40,-68.656716,6.500000,103505
1548779121,ap1,w2,2437,20,-50.515464,62.209771,1802669
1548779122,ap3,w3,2462,20,-60.930000,52.811678,1264744
1548779122,ap2,m1,5190,40,-59.971173,164.049864,3685005
1548779122,ap4,w1,5230,40,-70.830769,6.500000,101075
1548779122,ap1,w2,2437,20,-52.109091,62.316134,1818401
1548779123,ap3,w3,2462,20,-63.462121,53.313737,1597741
1548779123,ap2,m1,5190,40,-60.334426,211.986885,1294305
1548779123,ap4,w1,5230,40,-69.882353,6.500000,78625
1548779123,ap1,w2,2437,20,-54.816667,57.480999,2132975
1548779124,ap3,w3,2462,20,-100.000000,0.000000,0
1548779124,ap2,m1,5190,40,-61.186670,106.810767,6176105
1548779124,ap4,w1,5230,40,-66.011905,6.500000,260560
1548779124,ap1,w2,2437,20,-56.826923,44.948588,973156
1548779125,ap3,w3,2462,20,-67.075758,52.711017,936260
1548779125,ap2,m1,5190,40,-62.065610,135.499166,5182615
1548779125,ap4,w1,5230,40,-69.367576,26.308186,961285
1548779125,ap1,w2,2437,20,-52.575758,51.433037,1409701
1548779126,ap3,w3,2462,20,-67.060000,54.888908,1481818
1548779126,ap2,m1,5190,40,-62.982634,120.396442,3393915
1548779126,ap4,w1,5230,40,-71.988166,27.000000,262795
1548779126,ap1,w2,2437,20,-57.182482,54.746871,1235574
1548779127,ap3,w3,2462,20,-64.032895,56.081388,1082069
1548779127,ap2,m1,5190,40,-62.454199,127.691937,6443955
1548779127,ap4,w1,5230,40,-100.000000,0.000000,0
1548779127,ap1,w2,2437,20,-60.101695,40.190280,681172
1548779128,ap3,w3,2462,20,-66.124031,59.912341,890901
1548779128,ap2,m1,5190,40,-61.824606,171.642114,4570310
1548779128,ap4,w1,5230,40,-100.000000,0.000000,0
1548779128,ap1,w2,2437,20,-53.967391,45.964286,1061456
1548779129,ap3,w3,2462,20,-68.960000,40.282571,253868
1548779129,ap2,m1,5190,40,-61.965321,120.389363,5565160
1548779129,ap4,w1,5230,40,-100.000000,0.000000,0
1548779129,ap1,w2,2437,20,-55.824324,42.920133,959333
1548779130,ap3,w3,2462,20,-65.306452,24.405199,394263
1548779130,ap2,m1,5190,40,-63.823391,104.218402,4270965
1548779130,ap4,w1,5230,40,-100.000000,0.000000,0
1548779130,ap1,w2,2437,20,-58.883117,36.955780,530621
1548779131,ap3,w3,2462,20,-68.986667,42.808462,507158
1548779131,ap2,m1,5190,40,-64.771147,101.250000,5551650
1548779131,ap4,w1,5230,40,-75.265537,50.943503,506162
1548779131,ap1,w2,2437,20,-60.950495,41.833551,655278
1548779132,ap3,w3,2462,20,-67.318182,37.429516,391373
1548779132,ap2,m1,5190,40,-66.527327,87.355405,4800070
1548779132,ap4,w1,5230,40,-74.896717,31.963571,1797355
1548779132,ap1,w2,2437,20,-59.192308,45.732985,1149898
1548779133,ap3,w3,2462,20,-69.218391,36.739252,767844
1548779133,ap2,m1,5190,40,-65.223741,84.490056,4635430
1548779133,ap4,w1,5230,40,-74.012055,30.181736,2436265
1548779133,ap1,w2,2437,20,-61.122581,55.233288,951686
1548779134,ap3,w3,2462,20,-75.558140,31.260441,314215
1548779134,ap2,m1,5190,40,-63.658124,92.098155,5643290
1548779134,ap4,w1,5230,40,-74.379381,44.210309,3569595
1548779134,ap1,w2,2437,20,-61.064815,48.935359,811365
1548779135,ap3,w3,2462,20,-74.212766,26.431035,281407
1548779135,ap2,m1,5190,40,-66.843174,91.131628,3797465
1548779135,ap4,w1,5230,40,-74.401606,48.682731,3274635
1548779135,ap1,w2,2437,20,-60.138889,51.999479,1990174
1548779136,ap3,w3,2462,20,-73.750000,19.726986,358435
1548779136,ap2,m1,5190,40,-68.433617,79.724984,4400910
1548779136,ap4,w1,5230,40,-75.428571,32.031606,2314490
1548779136,ap1,w2,2437,20,-63.271605,48.495300,1293233
1548779137,ap3,w3,2462,20,-77.714286,29.930233,63371
1548779137,ap2,m1,5190,40,-72.061495,62.700331,3043830
1548779137,ap4,w1,5230,40,-77.683258,34.533937,325295
1548779137,ap1,w2,2437,20,-76.500000,43.159968,35115
1548779138,ap3,w3,2462,20,-100.000000,0.000000,0
1548779138,ap2,m1,5190,40,-77.540230,14.036398,365055
1548779138,ap4,w1,5230,40,-78.169154,6.500000,294195
1548779138,ap1,w2,2437,20,-100.000000,25.819450,23712
1548779139,ap3,w3,2462,20,-81.900000,14.337967,17541
1548779139,ap2,m1,5190,40,-77.820000,6.500000,142580
1548779139,ap4,w1,5230,40,-75.294118,6.500000,253470
1548779139,ap1,w2,2437,20,-72.000000,28.676273,158897
1548779140,ap3,w3,2462,20,-100.000000,0.000000,0
1548779140,ap2,m1,5190,40,-76.873786,6.500000,147245
1548779140,ap4,w1,5230,40,-72.838710,6.500000,411405
1548779140,ap1,w2,2437,20,-74.250000,46.453339,108045
1548779141,ap3,w3,2462,20,-83.500000,17.694450,2474
1548779141,ap2,m1,5190,40,-73.648352,6.500000,132665
1548779141,ap4,w1,5230,40,-75.064327,6.500000,249585
1548779141,ap1,w2,2437,20,-100.000000,0.000000,0
1548779142,ap3,w3,2462,20,-81.000000,6.500000,897
1548779142,ap2,m1,5190,40,-71.898990,6.500000,143065
1548779142,ap4,w1,5230,40,-76.153846,6.500000,171735
1548779142,ap1,w2,2437,20,-100.000000,21.666700,3134
1548779143,ap3,w3,2462,20,-100.000000,0.000000,0
1548779143,ap2,m1,5190,40,-70.579439,6.621495,317810
1548779143,ap4,w1,5230,40,-75.653846,6.500000,77460
1548779143,ap1,w2,2437,20,-71.200000,27.575773,14567
1548779144,ap3,w3,2462,20,-77.181818,9.159091,30467
1548779144,ap2,m1,5190,40,-70.530387,6.500000,273295
1548779144,ap4,w1,5230,40,-71.366906,6.500000,204585
1548779144,ap1,w2,2437,20,-71.000000,36.562503,46094
1548779145,ap3,w3,2462,20,-78.366667,8.750000,41145
1548779145,ap2,m1,5190,40,-71.225352,6.500000,220810
1548779145,ap4,w1,5230,40,-72.784530,13.082873,543190
1548779145,ap1,w2,2437,20,-71.285714,43.664321,141662
1548779146,ap3,w3,2462,20,-78.105263,8.750000,27420
1548779146,ap2,m1,5190,40,-69.214815,6.500000,209925
1548779146,ap4,w1,5230,40,-69.881279,6.500000,338505
1548779146,ap1,w2,2437,20,-65.875000,33.440395,138272
1548779147,ap3,w3,2462,20,-79.280000,6.500000,46935
1548779147,ap2,m1,5190,40,-67.733333,6.500000,208565
1548779147,ap4,w1,5230,40,-69.464968,6.500000,242775
1548779147,ap1,w2,2437,20,-67.000000,39.131327,61498
1548779148,ap3,w3,2462,20,-76.428571,8.154123,88124
1548779148,ap2,m1,5190,40,-65.337143,6.500000,271445
1548779148,ap4,w1,5230,40,-68.828125,6.500000,199040
1548779148,ap1,w2,2437,20,-66.117647,56.853550,210651
1548779149,ap3,w3,2462,20,-74.541667,51.581889,53666
1548779149,ap2,m1,5190,40,-62.256410,6.500000,302545
1548779149,ap4,w1,5230,40,-67.435294,6.500000,131495
1548779149,ap1,w2,2437,20,-63.352941,57.551278,420242
1548779150,ap3,w3,2462,20,-74.448276,55.001249,64685
1548779150,ap2,m1,5190,40,-61.870968,6.500000,241025
1548779150,ap4,w1,5230,40,-63.172414,6.500000,222075
1548779150,ap1,w2,2437,20,-61.000000,58.885710,529789
1548779151,ap3,w3,2462,20,-79.000000,17.895067,12113
1548779151,ap2,m1,5190,40,-57.655227,47.890263,1944335
1548779151,ap4,w1,5230,40,-64.343195,6.500000,258715
1548779151,ap1,w2,2437,20,-53.588235,65.753372,738820
1548779152,ap3,w3,2462,20,-79.333333,23.592600,12803
1548779152,ap2,m1,5190,40,-57.749062,43.617549,3579485
1548779152,ap4,w1,5230,40,-61.704142,6.500000,260075
1548779152,ap1,w2,2437,20,-49.857143,63.126641,1043447
1548779153,ap3,w3,2462,20,-73.055556,49.446429,37936
1548779153,ap2,m1,5190,40,-61.743842,33.517241,1481765
1548779153,ap4,w1,5230,40,-66.720721,6.500000,343170
1548779153,ap1,w2,2437,20,-56.368421,52.259457,701202
1548779154,ap3,w3,2462,20,-74.595238,51.657258,85393
1548779154,ap2,m1,5190,40,-64.079320,27.000000,516275
1548779154,ap4,w1,5230,40,-64.817961,20.578277,1277920
1548779154,ap1,w2,2437,20,-100.000000,0.000000,0
1548779155,ap3,w3,2462,20,-72.310345,52.707943,209657
1548779155,ap2,m1,5190,40,-100.000000,0.000000,0
1548779155,ap4,w1,5230,40,-63.804178,27.881201,2312220
1548779155,ap1,w2,2437,20,-100.000000,0.000000,0
1548779156,ap3,w3,2462,20,-69.177778,48.130937,81402
1548779156,ap2,m1,5190,40,-100.000000,0.000000,0
1548779156,ap4,w1,5230,40,-63.922078,27.000000,230630
1548779156,ap1,w2,2437,20,-47.959350,66.703290,2280698
1548779157,ap3,w3,2462,20,-100.000000,0.000000,0
1548779157,ap2,m1,5190,40,-57.619559,175.210644,4838642
1548779157,ap4,w1,5230,40,-100.000000,0.000000,0
1548779157,ap1,w2,2437,20,-47.744186,60.897292,2968998
1548779158,ap3,w3,2462,20,-100.000000,0.000000,0
1548779158,ap2,m1,5190,40,-59.965782,164.455307,4137320
1548779158,ap4,w1,5230,40,-100.000000,0.000000,0
1548779158,ap1,w2,2437,20,-51.328571,66.979975,3134212
1548779159,ap3,w3,2462,20,-100.000000,0.000000,0
1548779159,ap2,m1,5190,40,-61.172338,117.928650,3934975
1548779159,ap4,w1,5230,40,-100.000000,0.000000,0
1548779159,ap1,w2,2437,20,-57.741071,55.709758,2419923
1548779160,ap3,w3,2462,20,-100.000000,0.000000,0
1548779160,ap2,m1,5190,40,-62.228849,97.811994,4443575
1548779160,ap4,w1,5230,40,-100.000000,0.000000,0
1548779160,ap1,w2,2437,20,-60.645455,40.706505,1511810
1548779161,ap3,w3,2462,20,-100.000000,0.000000,0
1548779161,ap2,m1,5190,40,-62.255972,84.033618,4894925
1548779161,ap4,w1,5230,40,-100.000000,0.000000,0
1548779161,ap1,w2,2437,20,-62.118056,47.906781,1834772
1548779162,ap3,w3,2462,20,-100.000000,0.000000,0
1548779162,ap2,m1,5190,40,-63.535372,88.336781,4804640
1548779162,ap4,w1,5230,40,-100.000000,0.000000,0
1548779162,ap1,w2,2437,20,-60.314103,50.753735,1956349
1548779163,ap3,w3,2462,20,-100.000000,0.000000,0
1548779163,ap2,m1,5190,40,-63.558140,93.950581,3717460
1548779163,ap4,w1,5230,40,-100.000000,0.000000,0
1548779163,ap1,w2,2437,20,-62.664773,49.719442,1932772
1548779164,ap3,w3,2462,20,-100.000000,0.000000,0
1548779164,ap2,m1,5190,40,-60.147660,126.070891,6130615
1548779164,ap4,w1,5230,40,-100.000000,0.000000,0
1548779164,ap1,w2,2437,20,-62.574879,60.855751,2167284
1548779165,ap3,w3,2462,20,-100.000000,0.000000,0
1548779165,ap2,m1,5190,40,-64.654247,127.656483,3861500
1548779165,ap4,w1,5230,40,-100.000000,0.000000,0
1548779165,ap1,w2,2437,20,-64.484536,51.609355,1248420
1548779166,ap3,w3,2462,20,-100.000000,0.000000,0
1548779166,ap2,m1,5190,40,-64.347282,113.217628,4382145
1548779166,ap4,w1,5230,40,-100.000000,0.000000,0
1548779166,ap1,w2,2437,20,-59.620482,53.018330,2275707
1548779167,ap3,w3,2462,20,-100.000000,0.000000,0
1548779167,ap2,m1,5190,40,-65.556169,75.699251,3651955
1548779167,ap4,w1,5230,40,-100.000000,0.000000,0
1548779167,ap1,w2,2437,20,-59.575949,48.811927,1771229
1548779168,ap3,w3,2462,20,-100.000000,0.000000,0
1548779168,ap2,m1,5190,40,-68.974678,52.440693,3269785
1548779168,ap4,w1,5230,40,-100.000000,0.000000,0
1548779168,ap1,w2,2437,20,-63.500000,47.307771,958504
1548779169,ap3,w3,2462,20,-100.000000,0.000000,0
1548779169,ap2,m1,5190,40,-70.956638,50.233155,2175225
1548779169,ap4,w1,5230,40,-59.225220,97.554902,5395257
1548779169,ap1,w2,2437,20,-75.000000,33.390372,278023
1548779170,ap3,w3,2462,20,-100.000000,0.000000,0
1548779170,ap2,m1,5190,40,-74.682432,20.481419,429000
1548779170,ap4,w1,5230,40,-64.834706,84.358320,5249190
1548779170,ap1,w2,2437,20,-78.000000,19.198158,95599
1548779171,ap3,w3,2462,20,-100.000000,0.000000,0
1548779171,ap2,m1,5190,40,-76.849462,6.500000,271550
1548779171,ap4,w1,5230,40,-70.317654,68.708155,4738830
1548779171,ap1,w2,2437,20,-82.444444,7.500000,14187
1548779172,ap3,w3,2462,20,-100.000000,0.000000,0
1548779172,ap2,m1,5190,40,-78.757062,6.500000,258915
1548779172,ap4,w1,5230,40,-71.865246,71.126160,4205255
1548779172,ap1,w2,2437,20,-83.500000,13.000000,2474
1548779173,ap3,w3,2462,20,-100.000000,0.000000,0
1548779173,ap2,m1,5190,40,-79.777778,6.500000,65895
1548779173,ap4,w1,5230,40,-75.839406,32.053981,2150150
1548779173,ap1,w2,2437,20,-100.000000,0.000000,0
1548779174,ap3,w3,2462,20,-100.000000,0.000000,0
1548779174,ap2,m1,5190,40,-80.000000,6.500000,54135
1548779174,ap4,w1,5230,40,-76.597587,34.353797,2055675
1548779174,ap1,w2,2437,20,-100.000000,0.000000,0
1548779175,ap3,w3,2462,20,-100.000000,0.000000,0
1548779175,ap2,m1,5190,40,-78.790698,6.500000,62105
1548779175,ap4,w1,5230,40,-70.136574,64.135417,3770120
1548779175,ap1,w2,2437,20,-100.000000,0.000000,0
1548779176,ap3,w3,2462,20,-100.000000,0.000000,0
1548779176,ap2,m1,5190,40,-75.748252,6.500000,208085
1548779176,ap4,w1,5230,40,-69.932812,43.786470,3145095
1548779176,ap1,w2,2437,20,-100.000000,0.000000,0
1548779177,ap3,w3,2462,20,-100.000000,0.000000,0
1548779177,ap2,m1,5190,40,-69.203463,6.500000,336765
1548779177,ap4,w1,5230,40,-59.686558,92.972434,7012705
1548779177,ap1,w2,2437,20,-100.000000,0.000000,0
1548779178,ap3,w3,2462,20,-100.000000,0.000000,0
1548779178,ap2,m1,5190,40,-64.788197,45.776066,2321055
1548779178,ap4,w1,5230,40,-58.774895,111.031695,6895700
1548779178,ap1,w2,2437,20,-100.000000,0.000000,0
1548779179,ap3,w3,2462,20,-100.000000,0.000000,0
1548779179,ap2,m1,5190,40,-63.201013,52.358734,2892285
1548779179,ap4,w1,5230,40,-57.990705,102.576443,5893760
1548779179,ap1,w2,2437,20,-100.000000,0.000000,0
1548779180,ap3,w3,2462,20,-100.000000,0.000000,0
1548779180,ap2,m1,5190,40,-61.569901,58.589381,3811910
1548779180,ap4,w1,5230,40,-58.115983,83.526874,6110790
1548779180,ap1,w2,2437,20,-100.000000,0.000000,0
1548779181,ap3,w3,2462,20,-100.000000,0.000000,0
1548779181,ap2,m1,5190,40,-62.070499,43.327278,2694700
1548779181,ap4,w1,5230,40,-57.964700,78.007943,5719010
1548779181,ap1,w2,2437,20,-100.000000,0.000000,0
1548779182,ap3,w3,2462,20,-100.000000,0.000000,0
1548779182,ap2,m1,5190,40,-65.383721,11.912791,251820
1548779182,ap4,w1,5230,40,-57.790201,91.337467,7096885
1548779182,ap1,w2,2437,20,-100.000000,0.000000,0
1548779183,ap3,w3,2462,20,-100.000000,0.000000,0
1548779183,ap2,m1,5190,40,-70.053571,6.500000,163280
1548779183,ap4,w1,5230,40,-61.086729,59.974922,4146845
1548779183,ap1,w2,2437,20,-100.000000,0.000000,0
1548779184,ap3,w3,2462,20,-100.000000,0.000000,0
1548779184,ap2,m1,5190,40,-68.333333,6.500000,159780
1548779184,ap4,w1,5230,40,-65.102975,42.044622,2554260
1548779184,ap1,w2,2437,20,-100.000000,0.000000,0
1548779185,ap3,w3,2462,20,-100.000000,0.000000,0
1548779185,ap2,m1,5190,40,-65.000000,6.500000,193020
1548779185,ap4,w1,5230,40,-57.002329,89.686322,6818625
1548779185,ap1,w2,2437,20,-100.000000,0.000000,0
1548779186,ap3,w3,2462,20,-100.000000,0.000000,0
1548779186,ap2,m1,5190,40,-65.286432,13.386935,290405
1548779186,ap4,w1,5230,40,-56.076801,153.538997,7234710
1548779186,ap1,w2,2437,20,-100.000000,0.000000,0
1548779187,ap3,w3,2462,20,-49.573333,55.063055,1467079
1548779187,ap2,m1,5190,40,-65.029412,6.500000,98940
1548779187,ap4,w1,5230,40,-55.840496,170.540221,6265325
1548779187,ap1,w2,2437,20,-100.000000,0.000000,0
1548779188,ap3,w3,2462,20,-53.774648,66.408369,1925165
1548779188,ap2,m1,5190,40,-66.769231,6.500000,38390
1548779188,ap4,w1,5230,40,-57.070571,183.274650,5768380
1548779188,ap1,w2,2437,20,-100.000000,0.000000,0
1548779189,ap3,w3,2462,20,-56.925714,58.284308,1834932
1548779189,ap2,m1,5190,40,-65.714286,6.500000,91165
1548779189,ap4,w1,5230,40,-57.790022,172.265293,6646310
1548779189,ap1,w2,2437,20,-100.000000,0.000000,0
1548779190,ap3,w3,2462,20,-57.962406,66.798746,1980559
1548779190,ap2,m1,5190,40,-62.961039,6.500000,115655
1548779190,ap4,w1,5230,40,-58.666540,145.568776,7591890
1548779190,ap1,w2,2437,20,-100.000000,0.000000,0
1548779191,ap3,w3,2462,20,-60.449275,57.645062,1745386
1548779191,ap2,m1,5190,40,-57.451923,6.500000,318680
1548779191,ap4,w1,5230,40,-58.980585,112.715205,7060535
1548779191,ap1,w2,2437,20,-100.000000,0.000000,0
1548779192,ap3,w3,2462,20,-64.666667,60.651959,1129025
1548779192,ap2,m1,5190,40,-57.619772,6.500000,406245
1548779192,ap4,w1,5230,40,-58.999427,83.809815,7562815
1548779192,ap1,w2,2437,20,-57.923077,59.471257,340446
1548779193,ap3,w3,2462,20,-64.841463,54.649885,1014405
1548779193,ap2,m1,5190,40,-54.178117,9.697201,609755
1548779193,ap4,w1,5230,40,-59.056184,83.226195,7911830
1548779193,ap1,w2,2437,20,-52.882353,45.600712,1153241
1548779194,ap3,w3,2462,20,-64.011905,45.203234,798770
1548779194,ap2,m1,5190,40,-54.526537,93.828981,6954060
1548779194,ap4,w1,5230,40,-60.762417,72.167985,4578755
1548779194,ap1,w2,2437,20,-52.666667,63.137063,1578486
1548779195,ap3,w3,2462,20,-61.015038,59.759812,965865
1548779195,ap2,m1,5190,40,-63.282750,50.279183,2228490
1548779195,ap4,w1,5230,40,-61.080416,67.246718,5343720
1548779195,ap1,w2,2437,20,-55.169231,58.793106,1235035
1548779196,ap3,w3,2462,20,-60.958333,61.959862,841291
1548779196,ap2,m1,5190,40,-61.643364,65.680851,2880530
1548779196,ap4,w1,5230,40,-60.400404,89.176364,7162770
1548779196,ap1,w2,2437,20,-55.097087,52.172319,1477612
1548779197,ap3,w3,2462,20,-61.668750,55.095794,1104829
1548779197,ap2,m1,5190,40,-56.688907,107.406672,5457075
1548779197,ap4,w1,5230,40,-62.191336,85.558535,5607330
1548779197,ap1,w2,2437,20,-45.636364,63.113626,2146543
1548779198,ap3,w3,2462,20,-63.266667,56.744370,1100615
1548779198,ap2,m1,5190,40,-54.460147,167.101611,5084750
1548779198,ap4,w1,5230,40,-64.285966,84.746590,3284955
1548779198,ap1,w2,2437,20,-45.315476,64.993217,2969401
1548779199,ap3,w3,2462,20,-64.387931,58.718996,1148265
1548779199,ap2,m1,5190,40,-55.995002,186.443028,5787230
1548779199,ap4,w1,5230,40,-64.379192,81.580396,3356490
1548779199,ap1,w2,2437,20,-46.069767,63.108896,2271254
1548779200,ap3,w3,2462,20,-64.716049,60.826417,1102499
1548779200,ap2,m1,5190,40,-58.190161,229.383633,3047230
1548779200,ap4,w1,5230,40,-64.817933,83.550308,4223430
1548779200,ap1,w2,2437,20,-50.483051,61.073891,1855146
1548779201,ap3,w3,2462,20,-65.081967,60.613666,865152
1548779201,ap2,m1,5190,40,-58.786221,168.988602,2841090
1548779201,ap4,w1,5230,40,-65.860099,67.587849,4405855
1548779201,ap1,w2,2437,20,-48.957672,69.347483,2472398
1548779202,ap3,w3,2462,20,-62.015385,47.945066,666508
1548779202,ap2,m1,5190,40,-59.282774,127.906284,3986195
1548779202,ap4,w1,5230,40,-67.899209,75.513834,4393220
1548779202,ap1,w2,2437,20,-52.104294,68.104722,3043801
1548779203,ap3,w3,2462,20,-64.524590,46.175378,1213220
1548779203,ap2,m1,5190,40,-60.015345,122.576087,3379430
